
lat	long	region	rank	rate
40.691463470459	-102.060966491699	colorado	14	4.2
40.4393615722656	-102.066696166992	colorado	14	4.2
40.3476905822754	-102.066696166992	colorado	14	4.2
40.0096435546875	-102.055244445801	colorado	14	4.2
42.049373626709	-73.4990234375	connecticut	42	6.4
42.043643951416	-73.040657043457	connecticut	42	6.4
42.043643951416	-73.0120086669922	connecticut	42	6.4
42.0379104614258	-72.8172073364258	connecticut	42	6.4
42.0092658996582	-72.8172073364258	connecticut	42	6.4
42.0035362243652	-72.7599105834961	connecticut	42	6.4
42.0379104614258	-72.7484512329102	connecticut	42	6.4
42.0321846008301	-72.5536422729492	connecticut	42	6.4
42.0379104614258	-72.502082824707	connecticut	42	6.4
42.0379104614258	-72.1296615600586	connecticut	42	6.4
42.0321846008301	-72.1010055541992	connecticut	42	6.4
42.0379104614258	-71.8030776977539	connecticut	42	6.4
42.0092658996582	-71.7858810424805	connecticut	42	6.4
41.722785949707	-71.7801513671875	connecticut	42	6.4
41.6425743103027	-71.7801513671875	connecticut	42	6.4
41.602466583252	-71.7801513671875	connecticut	42	6.4
41.4592247009277	-71.7801513671875	connecticut	42	6.4
41.4305801391602	-71.7858810424805	connecticut	42	6.4
41.4305801391602	-71.8087997436523	connecticut	42	6.4
41.419116973877	-71.8374481201172	connecticut	42	6.4
41.401927947998	-71.8431777954102	connecticut	42	6.4
41.3904724121094	-71.8489074707031	connecticut	42	6.4
41.3446350097656	-71.8431777954102	connecticut	42	6.4
41.3331756591797	-71.9806900024414	connecticut	42	6.4
41.3159866333008	-72.0036087036133	connecticut	42	6.4
41.3102569580078	-72.049446105957	connecticut	42	6.4
41.3159866333008	-72.0838241577148	connecticut	42	6.4
41.3159866333008	-72.1067352294922	connecticut	42	6.4
41.3045272827148	-72.1239318847656	connecticut	42	6.4
41.3045272827148	-72.146842956543	connecticut	42	6.4
41.3159866333008	-72.1697692871094	connecticut	42	6.4
41.3159866333008	-72.1984100341797	connecticut	42	6.4
41.2987976074219	-72.2098770141602	connecticut	42	6.4
41.2987976074219	-72.2385177612305	connecticut	42	6.4
41.281608581543	-72.2786254882812	connecticut	42	6.4
41.27587890625	-72.3015441894531	connecticut	42	6.4
41.281608581543	-72.324462890625	connecticut	42	6.4
41.3274459838867	-72.3588409423828	connecticut	42	6.4
41.3102569580078	-72.3817520141602	connecticut	42	6.4
41.2987976074219	-72.3817520141602	connecticut	42	6.4
41.281608581543	-72.3760299682617	connecticut	42	6.4
41.270149230957	-72.3874816894531	connecticut	42	6.4
41.2586898803711	-72.4046783447266	connecticut	42	6.4
41.27587890625	-72.4505157470703	connecticut	42	6.4
41.270149230957	-72.4791564941406	connecticut	42	6.4
41.2586898803711	-72.5307312011719	connecticut	42	6.4
41.2586898803711	-72.5822982788086	connecticut	42	6.4
41.270149230957	-72.6281356811523	connecticut	42	6.4
41.270149230957	-72.6510467529297	connecticut	42	6.4
41.270149230957	-72.6796951293945	connecticut	42	6.4
41.2586898803711	-72.7026138305664	connecticut	42	6.4
41.2586898803711	-72.7312622070312	connecticut	42	6.4
41.2586898803711	-72.782829284668	connecticut	42	6.4
41.2586898803711	-72.8229370117188	connecticut	42	6.4
41.2529640197754	-72.8687744140625	connecticut	42	6.4
41.2472305297852	-72.8974227905273	connecticut	42	6.4
41.2987976074219	-72.9146118164062	connecticut	42	6.4
41.2987976074219	-72.9489898681641	connecticut	42	6.4
41.2586898803711	-72.9719009399414	connecticut	42	6.4
41.2300453186035	-72.9890975952148	connecticut	42	6.4
41.2013931274414	-73.0234680175781	connecticut	42	6.4
41.1956634521484	-73.0693054199219	connecticut	42	6.4
41.1842079162598	-73.0979537963867	connecticut	42	6.4
41.1727447509766	-73.1094131469727	connecticut	42	6.4
41.1555557250977	-73.1151428222656	connecticut	42	6.4
41.144100189209	-73.1266021728516	connecticut	42	6.4
41.144100189209	-73.1495208740234	connecticut	42	6.4
41.1612892150879	-73.1838989257812	connecticut	42	6.4
41.1612892150879	-73.2125473022461	connecticut	42	6.4
41.144100189209	-73.2411956787109	connecticut	42	6.4
41.1211814880371	-73.2641143798828	connecticut	42	6.4
41.1154518127441	-73.2813034057617	connecticut	42	6.4
41.1211814880371	-73.3615188598633	connecticut	42	6.4
41.1211814880371	-73.3901672363281	connecticut	42	6.4
41.1154518127441	-73.4016265869141	connecticut	42	6.4
41.0868034362793	-73.4245376586914	connecticut	42	6.4
41.0696144104004	-73.4474639892578	connecticut	42	6.4
41.0466995239258	-73.4818420410156	connecticut	42	6.4
41.0466995239258	-73.5104827880859	connecticut	42	6.4
41.0295066833496	-73.5162124633789	connecticut	42	6.4
41.0180473327637	-73.5620498657227	connecticut	42	6.4
41.0123176574707	-73.6308059692383	connecticut	42	6.4
41.0237808227539	-73.6709136962891	connecticut	42	6.4
41.1097183227539	-73.7224807739258	connecticut	42	6.4
41.1956634521484	-73.5391311645508	connecticut	42	6.4
41.2185821533203	-73.4990234375	connecticut	42	6.4
41.3045272827148	-73.5620498657227	connecticut	42	6.4
41.3675537109375	-73.5563201904297	connecticut	42	6.4
41.5337104797363	-73.5448608398438	connecticut	42	6.4
41.6769485473633	-73.5334091186523	connecticut	42	6.4
42.049373626709	-73.4990234375	connecticut	42	6.4
39.7288932800293	-75.8023147583008	delaware	17	4.6
39.7288932800293	-75.76220703125	delaware	17	4.6
39.7575416564941	-75.7450256347656	delaware	17	4.6
39.780460357666	-75.7335586547852	delaware	17	4.6
39.7976493835449	-75.7049179077148	delaware	17	4.6
39.8148345947266	-75.6819915771484	delaware	17	4.6
39.8320274353027	-75.6418838500977	delaware	17	4.6
39.8377532958984	-75.6189727783203	delaware	17	4.6
39.8434867858887	-75.5616760253906	delaware	17	4.6
39.8492164611816	-75.5272979736328	delaware	17	4.6
39.8377532958984	-75.4757308959961	delaware	17	4.6
39.8262977600098	-75.4413528442383	delaware	17	4.6
39.8033790588379	-75.4127044677734	delaware	17	4.6
39.8091087341309	-75.4241638183594	delaware	17	4.6
39.786190032959	-75.4413528442383	delaware	17	4.6
39.6773262023926	-75.5272979736328	delaware	17	4.6
39.6773262023926	-75.5215682983398	delaware	17	4.6
39.6715965270996	-75.5559387207031	delaware	17	4.6
39.6544075012207	-75.5788650512695	delaware	17	4.6
39.6372184753418	-75.5903244018555	delaware	17	4.6
39.6028442382812	-75.5960464477539	delaware	17	4.6
39.5741958618164	-75.5903244018555	delaware	17	4.6
39.5512771606445	-75.5845947265625	delaware	17	4.6
39.5283584594727	-75.5788650512695	delaware	17	4.6
39.5168991088867	-75.5845947265625	delaware	17	4.6
39.4825248718262	-75.5903244018555	delaware	17	4.6
39.4596061706543	-75.5903244018555	delaware	17	4.6
39.4366874694824	-75.5845947265625	delaware	17	4.6
39.4137687683105	-75.5559387207031	delaware	17	4.6
39.3851165771484	-75.5387573242188	delaware	17	4.6
39.3679313659668	-75.5215682983398	delaware	17	4.6
39.3450126647949	-75.492919921875	delaware	17	4.6
39.322093963623	-75.4585418701172	delaware	17	4.6
39.2934455871582	-75.4356231689453	delaware	17	4.6
39.2647972106934	-75.4184341430664	delaware	17	4.6
39.2304191589355	-75.4012451171875	delaware	17	4.6
39.1960411071777	-75.3955154418945	delaware	17	4.6
39.155933380127	-75.3955154418945	delaware	17	4.6
39.1043701171875	-75.4012451171875	delaware	17	4.6
39.0642623901367	-75.3955154418945	delaware	17	4.6
39.0413436889648	-75.3668670654297	delaware	17	4.6
39.0012359619141	-75.3324890136719	delaware	17	4.6
38.9725875854492	-75.3210296630859	delaware	17	4.6
38.9439430236816	-75.315299987793	delaware	17	4.6
38.9095611572266	-75.315299987793	delaware	17	4.6
38.8923759460449	-75.2981185913086	delaware	17	4.6
38.880916595459	-75.2866516113281	delaware	17	4.6
38.8522682189941	-75.2408142089844	delaware	17	4.6
38.8178901672363	-75.2064437866211	delaware	17	4.6
38.7949714660645	-75.1835174560547	delaware	17	4.6
38.7892417907715	-75.1548767089844	delaware	17	4.6
38.7777824401855	-75.1319580078125	delaware	17	4.6
38.7777824401855	-75.0918502807617	delaware	17	4.6
38.7663230895996	-75.0803909301758	delaware	17	4.6
38.686107635498	-75.0632019042969	delaware	17	4.6
38.6574630737305	-75.0574645996094	delaware	17	4.6
38.6460037231445	-75.0517425537109	delaware	17	4.6
38.6402702331543	-75.0632019042969	delaware	17	4.6
38.6402702331543	-75.0861206054688	delaware	17	4.6
38.6689224243164	-75.0918502807617	delaware	17	4.6
38.686107635498	-75.1147689819336	delaware	17	4.6
38.6918411254883	-75.1262283325195	delaware	17	4.6
38.6746520996094	-75.1319580078125	delaware	17	4.6
38.6631889343262	-75.1319580078125	delaware	17	4.6
38.6574630737305	-75.1606063842773	delaware	17	4.6
38.6402702331543	-75.1319580078125	delaware	17	4.6
38.6288146972656	-75.1204986572266	delaware	17	4.6
38.6116256713867	-75.1262283325195	delaware	17	4.6
38.6001663208008	-75.1319580078125	delaware	17	4.6
38.5944366455078	-75.1548767089844	delaware	17	4.6
38.6001663208008	-75.1892471313477	delaware	17	4.6
38.6001663208008	-75.2236251831055	delaware	17	4.6
38.5715179443359	-75.217903137207	delaware	17	4.6
38.565788269043	-75.2121734619141	delaware	17	4.6
38.56005859375	-75.1892471313477	delaware	17	4.6
38.565788269043	-75.1663360595703	delaware	17	4.6
38.5772514343262	-75.1434097290039	delaware	17	4.6
38.5715179443359	-75.1319580078125	delaware	17	4.6
38.565788269043	-75.1147689819336	delaware	17	4.6
38.56005859375	-75.1033020019531	delaware	17	4.6
38.565788269043	-75.0918502807617	delaware	17	4.6
38.565788269043	-75.0689315795898	delaware	17	4.6
38.5084953308105	-75.0517425537109	delaware	17	4.6
38.4569244384766	-75.0574645996094	delaware	17	4.6
38.4569244384766	-75.3496780395508	delaware	17	4.6
38.4626579284668	-75.6934509277344	delaware	17	4.6
38.56005859375	-75.7049179077148	delaware	17	4.6
38.6517333984375	-75.7220993041992	delaware	17	4.6
38.8293495178223	-75.7335586547852	delaware	17	4.6
39.1330184936523	-75.756477355957	delaware	17	4.6
39.2361526489258	-75.767936706543	delaware	17	4.6
39.2934455871582	-75.7736663818359	delaware	17	4.6
39.3679313659668	-75.7793960571289	delaware	17	4.6
39.7288932800293	-75.8023147583008	delaware	17	4.6
38.9439430236816	-77.1373062133789	district of columbia	51	7.7
38.9955062866211	-77.0628280639648	district of columbia	51	7.7
38.9725875854492	-77.0169906616211	district of columbia	51	7.7
38.8923759460449	-76.9310455322266	district of columbia	51	7.7
38.8064308166504	-77.0513610839844	district of columbia	51	7.7
38.8293495178223	-77.0513610839844	district of columbia	51	7.7
38.8637275695801	-77.0628280639648	district of columbia	51	7.7
38.8866424560547	-77.0742797851562	district of columbia	51	7.7
38.9095611572266	-77.0971984863281	district of columbia	51	7.7
38.9439430236816	-77.1373062133789	district of columbia	51	7.7
30.9970169067383	-85.0154800415039	florida	31	5.7
30.9626407623291	-84.998291015625	florida	31	5.7
30.9225311279297	-84.9753723144531	florida	31	5.7
30.8996162414551	-84.9467239379883	florida	31	5.7
30.8881549835205	-84.9409942626953	florida	31	5.7
30.8595085144043	-84.9467239379883	florida	31	5.7
30.7850227355957	-84.9409942626953	florida	31	5.7
30.7449150085449	-84.9066162109375	florida	31	5.7
30.727725982666	-84.8779678344727	florida	31	5.7
30.7162666320801	-84.8665084838867	florida	31	5.7
30.6876201629639	-84.3737640380859	florida	31	5.7
30.6876201629639	-84.3107452392578	florida	31	5.7
30.6761589050293	-84.087287902832	florida	31	5.7
30.670431137085	-84.0128021240234	florida	31	5.7
30.6589698791504	-83.7606964111328	florida	31	5.7
30.6475124359131	-83.5945434570312	florida	31	5.7
30.6303253173828	-83.3825454711914	florida	31	5.7
30.6303253173828	-83.2851486206055	florida	31	5.7
30.6188640594482	-83.1247100830078	florida	31	5.7
30.590217590332	-82.7064590454102	florida	31	5.7
30.5844879150391	-82.6033248901367	florida	31	5.7
30.5730266571045	-82.460090637207	florida	31	5.7
30.5615692138672	-82.2137145996094	florida	31	5.7
30.5386505126953	-82.2251739501953	florida	31	5.7
30.527193069458	-82.2423629760742	florida	31	5.7
30.5100040435791	-82.2309036254883	florida	31	5.7
30.4928131103516	-82.2137145996094	florida	31	5.7
30.4698944091797	-82.2079849243164	florida	31	5.7
30.3954105377197	-82.2079849243164	florida	31	5.7
30.3724918365479	-82.1793365478516	florida	31	5.7
30.3610343933105	-82.1621475219727	florida	31	5.7
30.3610343933105	-82.1220397949219	florida	31	5.7
30.3553047180176	-82.0876617431641	florida	31	5.7
30.3610343933105	-82.0475616455078	florida	31	5.7
30.3839530944824	-82.0475616455078	florida	31	5.7
30.4412479400635	-82.0360946655273	florida	31	5.7
30.5157318115234	-82.0303649902344	florida	31	5.7
30.5558376312256	-82.0246353149414	florida	31	5.7
30.5844879150391	-82.0303649902344	florida	31	5.7
30.6188640594482	-82.0475616455078	florida	31	5.7
30.7048072814941	-82.0532913208008	florida	31	5.7
30.7334575653076	-82.0532913208008	florida	31	5.7
30.7506446838379	-82.0475616455078	florida	31	5.7
30.7678337097168	-82.0246353149414	florida	31	5.7
30.7907524108887	-82.0246353149414	florida	31	5.7
30.7964820861816	-82.0131759643555	florida	31	5.7
30.7907524108887	-81.9845275878906	florida	31	5.7
30.7964820861816	-81.9730682373047	florida	31	5.7
30.8079414367676	-81.9616165161133	florida	31	5.7
30.8251285552979	-81.9444198608398	florida	31	5.7
30.8251285552979	-81.9272384643555	florida	31	5.7
30.8308601379395	-81.8928527832031	florida	31	5.7
30.8079414367676	-81.8756713867188	florida	31	5.7
30.7907524108887	-81.835563659668	florida	31	5.7
30.7907524108887	-81.8011856079102	florida	31	5.7
30.7678337097168	-81.7725372314453	florida	31	5.7
30.7735633850098	-81.7496185302734	florida	31	5.7
30.7621040344238	-81.7324295043945	florida	31	5.7
30.7334575653076	-81.6923217773438	florida	31	5.7
30.7449150085449	-81.6694030761719	florida	31	5.7
30.7449150085449	-81.652214050293	florida	31	5.7
30.727725982666	-81.6350326538086	florida	31	5.7
30.721996307373	-81.6006546020508	florida	31	5.7
30.7162666320801	-81.554817199707	florida	31	5.7
30.6876201629639	-81.5376205444336	florida	31	5.7
30.6876201629639	-81.5261611938477	florida	31	5.7
30.6761589050293	-81.5089797973633	florida	31	5.7
30.670431137085	-81.5032501220703	florida	31	5.7
30.6761589050293	-81.4803237915039	florida	31	5.7
30.6818885803223	-81.4631423950195	florida	31	5.7
30.6818885803223	-81.4516830444336	florida	31	5.7
30.670431137085	-81.4516830444336	florida	31	5.7
30.6417827606201	-81.4631423950195	florida	31	5.7
30.6188640594482	-81.4688720703125	florida	31	5.7
30.5959453582764	-81.4746017456055	florida	31	5.7
30.5672988891602	-81.4574127197266	florida	31	5.7
30.5558376312256	-81.4574127197266	florida	31	5.7
30.5329189300537	-81.4516830444336	florida	31	5.7
30.5157318115234	-81.4516830444336	florida	31	5.7
30.4870853424072	-81.4402160644531	florida	31	5.7
30.4584369659424	-81.4344940185547	florida	31	5.7
30.4125995635986	-81.4402160644531	florida	31	5.7
30.3896808624268	-81.4574127197266	florida	31	5.7
30.3724918365479	-81.4516830444336	florida	31	5.7
30.3667621612549	-81.4402160644531	florida	31	5.7
30.3724918365479	-81.4230346679688	florida	31	5.7
30.3896808624268	-81.4001083374023	florida	31	5.7
30.3839530944824	-81.3886566162109	florida	31	5.7
30.3209266662598	-81.371467590332	florida	31	5.7
30.2464408874512	-81.3657379150391	florida	31	5.7
30.1891460418701	-81.3542709350586	florida	31	5.7
30.0974750518799	-81.3313598632812	florida	31	5.7
29.9656925201416	-81.2912521362305	florida	31	5.7
29.9198551177979	-81.2797927856445	florida	31	5.7
29.8797492980957	-81.2912521362305	florida	31	5.7
29.8625602722168	-81.2683334350586	florida	31	5.7
29.833911895752	-81.2511444091797	florida	31	5.7
29.7880764007568	-81.2511444091797	florida	31	5.7
29.7250518798828	-81.2454147338867	florida	31	5.7
29.7021331787109	-81.2339553833008	florida	31	5.7
29.6906719207764	-81.2110366821289	florida	31	5.7
29.6734828948975	-81.199577331543	florida	31	5.7
29.6448383331299	-81.199577331543	florida	31	5.7
29.5531635284424	-81.1594696044922	florida	31	5.7
29.4328422546387	-81.1079025268555	florida	31	5.7
29.381275177002	-81.0849838256836	florida	31	5.7
29.3583564758301	-81.0849838256836	florida	31	5.7
29.2036590576172	-80.9933090209961	florida	31	5.7
29.1635513305664	-80.9703979492188	florida	31	5.7
29.1177139282227	-80.9589385986328	florida	31	5.7
29.0604190826416	-80.9589385986328	florida	31	5.7
29.0546894073486	-80.9474716186523	florida	31	5.7
29.0546894073486	-80.930290222168	florida	31	5.7
29.0432319641113	-80.9073715209961	florida	31	5.7
29.0145816802979	-80.9016342163086	florida	31	5.7
28.9687442779541	-80.9016342163086	florida	31	5.7
28.8942623138428	-80.8558044433594	florida	31	5.7
28.8083171844482	-80.7870483398438	florida	31	5.7
28.7624797821045	-80.7583999633789	florida	31	5.7
28.7452907562256	-80.7641296386719	florida	31	5.7
28.7452907562256	-80.7813186645508	florida	31	5.7
28.7853984832764	-80.8271560668945	florida	31	5.7
28.7853984832764	-80.8443450927734	florida	31	5.7
28.7739410400391	-80.8500747680664	florida	31	5.7
28.6536197662354	-80.8156967163086	florida	31	5.7
28.5332984924316	-80.7813186645508	florida	31	5.7
28.338493347168	-80.7182922363281	florida	31	5.7
28.1666049957275	-80.6438140869141	florida	31	5.7
28.0692024230957	-80.5922470092773	florida	31	5.7
27.9259624481201	-80.5234909057617	florida	31	5.7
27.8514785766602	-80.477653503418	florida	31	5.7
27.7941818237305	-80.4432754516602	florida	31	5.7
27.7196979522705	-80.4146270751953	florida	31	5.7
27.6509437561035	-80.3802490234375	florida	31	5.7
27.6108360290527	-80.3573303222656	florida	31	5.7
27.5478115081787	-80.3344116210938	florida	31	5.7
27.5077037811279	-80.3286819458008	florida	31	5.7
27.4675979614258	-80.3286819458008	florida	31	5.7
27.433219909668	-80.3114929199219	florida	31	5.7
27.353006362915	-80.2713851928711	florida	31	5.7
27.2957096099854	-80.2427444458008	florida	31	5.7
27.2556018829346	-80.2140884399414	florida	31	5.7
27.1983070373535	-80.196907043457	florida	31	5.7
27.1696586608887	-80.2083587646484	florida	31	5.7
27.1524696350098	-80.2083587646484	florida	31	5.7
27.1410102844238	-80.1797103881836	florida	31	5.7
27.1352806091309	-80.1510696411133	florida	31	5.7
27.1180934906006	-80.1338729858398	florida	31	5.7
27.0779857635498	-80.1166915893555	florida	31	5.7
27.0149612426758	-80.0937728881836	florida	31	5.7
26.9576644897461	-80.0823059082031	florida	31	5.7
26.911828994751	-80.0708541870117	florida	31	5.7
26.8316135406494	-80.0536651611328	florida	31	5.7
26.7628574371338	-80.0479354858398	florida	31	5.7
26.6826438903809	-80.0421981811523	florida	31	5.7
26.6081600189209	-80.0479354858398	florida	31	5.7
26.516487121582	-80.0593948364258	florida	31	5.7
26.4018955230713	-80.0765838623047	florida	31	5.7
26.3159523010254	-80.0880355834961	florida	31	5.7
26.2815742492676	-80.0880355834961	florida	31	5.7
26.1669826507568	-80.0995025634766	florida	31	5.7
26.1211471557617	-80.1109619140625	florida	31	5.7
26.0924968719482	-80.1224136352539	florida	31	5.7
26.0523910522461	-80.1281433105469	florida	31	5.7
26.006555557251	-80.1281433105469	florida	31	5.7
25.9607181549072	-80.1338729858398	florida	31	5.7
25.9034233093262	-80.1396102905273	florida	31	5.7
25.8518562316895	-80.1281433105469	florida	31	5.7
25.8174781799316	-80.1281433105469	florida	31	5.7
25.7945594787598	-80.1281433105469	florida	31	5.7
25.7831001281738	-80.1338729858398	florida	31	5.7
25.7773704528809	-80.1453399658203	florida	31	5.7
25.7831001281738	-80.1625213623047	florida	31	5.7
25.8002891540527	-80.1682510375977	florida	31	5.7
25.8232078552246	-80.1682510375977	florida	31	5.7
25.8575859069824	-80.1625213623047	florida	31	5.7
25.8575859069824	-80.1739807128906	florida	31	5.7
25.8518562316895	-80.1854476928711	florida	31	5.7
25.8346672058105	-80.196907043457	florida	31	5.7
25.7888298034668	-80.2026290893555	florida	31	5.7
25.754451751709	-80.2083587646484	florida	31	5.7
25.7372646331787	-80.2198181152344	florida	31	5.7
25.7200756072998	-80.2541961669922	florida	31	5.7
25.6971569061279	-80.2656555175781	florida	31	5.7
25.6398601531982	-80.2771224975586	florida	31	5.7
25.6284008026123	-80.3000335693359	florida	31	5.7
25.616943359375	-80.3114929199219	florida	31	5.7
25.5997543334961	-80.3229598999023	florida	31	5.7
25.5653781890869	-80.3229598999023	florida	31	5.7
25.5481872558594	-80.3229598999023	florida	31	5.7
25.5252685546875	-80.3344116210938	florida	31	5.7
25.4966220855713	-80.3516006469727	florida	31	5.7
25.4622459411621	-80.3573303222656	florida	31	5.7
25.4221363067627	-80.3458709716797	florida	31	5.7
25.3934898376465	-80.3286819458008	florida	31	5.7
25.3705711364746	-80.3286819458008	florida	31	5.7
25.3533821105957	-80.3344116210938	florida	31	5.7
25.3304634094238	-80.3859786987305	florida	31	5.7
25.301815032959	-80.3917083740234	florida	31	5.7
25.290355682373	-80.4031677246094	florida	31	5.7
25.2731685638428	-80.4260864257812	florida	31	5.7
25.238790512085	-80.4375457763672	florida	31	5.7
25.2216014862061	-80.4432754516602	florida	31	5.7
25.233060836792	-80.471923828125	florida	31	5.7
25.227331161499	-80.4891128540039	florida	31	5.7
25.2044143676758	-80.5005722045898	florida	31	5.7
25.2044143676758	-80.5177612304688	florida	31	5.7
25.233060836792	-80.5578689575195	florida	31	5.7
25.238790512085	-80.5865097045898	florida	31	5.7
25.233060836792	-80.5979766845703	florida	31	5.7
25.2044143676758	-80.5922470092773	florida	31	5.7
25.1929550170898	-80.6094360351562	florida	31	5.7
25.1929550170898	-80.6323471069336	florida	31	5.7
25.1814956665039	-80.6781845092773	florida	31	5.7
25.158576965332	-80.7125625610352	florida	31	5.7
25.158576965332	-80.7927780151367	florida	31	5.7
25.1757640838623	-80.8271560668945	florida	31	5.7
25.1814956665039	-80.8500747680664	florida	31	5.7
25.1814956665039	-80.8959121704102	florida	31	5.7
25.1471176147461	-80.9474716186523	florida	31	5.7
25.1413879394531	-80.9646682739258	florida	31	5.7
25.1356582641602	-80.9933090209961	florida	31	5.7
25.1413879394531	-81.0448837280273	florida	31	5.7
25.1299285888672	-81.0849838256836	florida	31	5.7
25.1356582641602	-81.1079025268555	florida	31	5.7
25.158576965332	-81.1308212280273	florida	31	5.7
25.2044143676758	-81.1651992797852	florida	31	5.7
25.238790512085	-81.1766586303711	florida	31	5.7
25.2674388885498	-81.1823959350586	florida	31	5.7
25.301815032959	-81.1766586303711	florida	31	5.7
25.3190059661865	-81.1651992797852	florida	31	5.7
25.3247337341309	-81.1422882080078	florida	31	5.7
25.3190059661865	-81.1193618774414	florida	31	5.7
25.301815032959	-81.102180480957	florida	31	5.7
25.2731685638428	-81.0792541503906	florida	31	5.7
25.2445201873779	-81.0506134033203	florida	31	5.7
25.233060836792	-81.0219650268555	florida	31	5.7
25.2216014862061	-80.9933090209961	florida	31	5.7
25.233060836792	-80.9589385986328	florida	31	5.7
25.2445201873779	-80.9360198974609	florida	31	5.7
25.2559795379639	-80.924560546875	florida	31	5.7
25.2788963317871	-80.930290222168	florida	31	5.7
25.2960872650146	-80.924560546875	florida	31	5.7
25.3132743835449	-80.918830871582	florida	31	5.7
25.3247337341309	-80.918830871582	florida	31	5.7
25.3304634094238	-80.930290222168	florida	31	5.7
25.3247337341309	-80.9646682739258	florida	31	5.7
25.3247337341309	-80.9818572998047	florida	31	5.7
25.3304634094238	-80.9875793457031	florida	31	5.7
25.3533821105957	-80.9990463256836	florida	31	5.7
25.3591117858887	-81.0162353515625	florida	31	5.7
25.3591117858887	-81.0219650268555	florida	31	5.7
25.3820304870605	-81.0620727539062	florida	31	5.7
25.3820304870605	-81.0735244750977	florida	31	5.7
25.3763008117676	-81.102180480957	florida	31	5.7
25.3820304870605	-81.1136322021484	florida	31	5.7
25.3992195129395	-81.1537399291992	florida	31	5.7
25.4221363067627	-81.1709289550781	florida	31	5.7
25.4737033843994	-81.1766586303711	florida	31	5.7
25.4908924102783	-81.19384765625	florida	31	5.7
25.5138111114502	-81.2167663574219	florida	31	5.7
25.5252685546875	-81.2224960327148	florida	31	5.7
25.5481872558594	-81.2110366821289	florida	31	5.7
25.5596466064453	-81.2167663574219	florida	31	5.7
25.5711059570312	-81.2454147338867	florida	31	5.7
25.5882949829102	-81.2511444091797	florida	31	5.7
25.6570510864258	-81.2855224609375	florida	31	5.7
25.685697555542	-81.3141708374023	florida	31	5.7
25.7028865814209	-81.3313598632812	florida	31	5.7
25.7659111022949	-81.3600082397461	florida	31	5.7
25.8002891540527	-81.382926940918	florida	31	5.7
25.8289375305176	-81.4115753173828	florida	31	5.7
25.8633155822754	-81.4631423950195	florida	31	5.7
25.8805046081543	-81.5032501220703	florida	31	5.7
25.8862323760986	-81.5261611938477	florida	31	5.7
25.9091510772705	-81.5433578491211	florida	31	5.7
25.9091510772705	-81.5662689208984	florida	31	5.7
25.8976917266846	-81.5777282714844	florida	31	5.7
25.9148826599121	-81.6121063232422	florida	31	5.7
25.9091510772705	-81.6350326538086	florida	31	5.7
25.9148826599121	-81.652214050293	florida	31	5.7
25.9206104278564	-81.6751327514648	florida	31	5.7
25.9148826599121	-81.6923217773438	florida	31	5.7
25.9148826599121	-81.7095108032227	florida	31	5.7
25.9206104278564	-81.7209701538086	florida	31	5.7
25.9377994537354	-81.7496185302734	florida	31	5.7
26.0008239746094	-81.7839965820312	florida	31	5.7
26.132604598999	-81.824104309082	florida	31	5.7
26.2357368469238	-81.8470230102539	florida	31	5.7
26.2930335998535	-81.8527450561523	florida	31	5.7
26.3274116516113	-81.8527450561523	florida	31	5.7
26.3732471466064	-81.8527450561523	florida	31	5.7
26.3961658477783	-81.8527450561523	florida	31	5.7
26.4133548736572	-81.8756713867188	florida	31	5.7
26.4305419921875	-81.8756713867188	florida	31	5.7
26.4534606933594	-81.8756713867188	florida	31	5.7
26.4534606933594	-81.8871307373047	florida	31	5.7
26.4420013427734	-81.9157791137695	florida	31	5.7
26.447732925415	-81.9329605102539	florida	31	5.7
26.4878387451172	-81.9673461914062	florida	31	5.7
26.4878387451172	-81.9902572631836	florida	31	5.7
26.5107574462891	-82.007453918457	florida	31	5.7
26.522216796875	-82.007453918457	florida	31	5.7
26.5394058227539	-81.9845275878906	florida	31	5.7
26.5508651733398	-81.9902572631836	florida	31	5.7
26.5508651733398	-82.0189056396484	florida	31	5.7
26.5508651733398	-82.0475616455078	florida	31	5.7
26.5623245239258	-82.0590133666992	florida	31	5.7
26.585241317749	-82.0647430419922	florida	31	5.7
26.6253490447998	-82.0647430419922	florida	31	5.7
26.648265838623	-82.0762023925781	florida	31	5.7
26.6654567718506	-82.0933990478516	florida	31	5.7
26.6883735656738	-82.09912109375	florida	31	5.7
26.7342109680176	-82.0933990478516	florida	31	5.7
26.7628574371338	-82.0819320678711	florida	31	5.7
26.7972354888916	-82.0647430419922	florida	31	5.7
26.8602619171143	-82.0762023925781	florida	31	5.7
26.8889102935791	-82.0933990478516	florida	31	5.7
26.911828994751	-82.1105804443359	florida	31	5.7
26.9232883453369	-82.104850769043	florida	31	5.7
26.9347457885742	-82.0933990478516	florida	31	5.7
26.9462051391602	-82.0475616455078	florida	31	5.7
26.9576644897461	-82.0360946655273	florida	31	5.7
26.974853515625	-82.0360946655273	florida	31	5.7
26.980583190918	-82.0475616455078	florida	31	5.7
26.969123840332	-82.0762023925781	florida	31	5.7
26.9633941650391	-82.09912109375	florida	31	5.7
26.9633941650391	-82.1163101196289	florida	31	5.7
26.9633941650391	-82.1277694702148	florida	31	5.7
26.9633941650391	-82.1506881713867	florida	31	5.7
26.9576644897461	-82.1678771972656	florida	31	5.7
26.9977703094482	-82.2366333007812	florida	31	5.7
